Approval,Debt-to-Income Ratio,FICO Score,Request Amount,Interest
"T",0.160000,758,12000,5400.000000
"T",0.160000,758,13000,5850.000000
"T",0.160000,758,15000,6750.000000
"T",0.160000,758,16000,7200.000000
"T",0.160000,758,17000,7650.000000
"T",0.160000,758,19000,8550.000000
"T",0.160000,758,20000,9000.000000
"T",0.160000,758,21000,9450.000000
"T",0.160000,758,27000,12150.000000
"T",0.160000,758,30000,13500.000000
"T",0.160000,758,37000,16650.000000
"T",0.160000,759,1000,450.000000
"T",0.160000,759,3000,1350.000000
"T",0.160000,759,6000,2700.000000
"T",0.160000,759,6000,2700.000000
"T",0.160000,759,11000,4950.000000
"T",0.160000,759,16000,7200.000000
"T",0.160000,759,19000,8550.000000
"T",0.160000,759,19000,8550.000000
"T",0.160000,759,22000,9900.000000
"T",0.160000,759,25000,11250.000000
"T",0.160000,759,36000,16200.000000
"T",0.160000,760,4000,1800.000000
"T",0.160000,760,6000,2700.000000
"T",0.160000,760,7000,3150.000000
"T",0.160000,760,9000,4050.000000
"T",0.160000,760,18000,8100.000000
"T",0.160000,760,20000,9000.000000
"T",0.160000,760,22000,9900.000000
"T",0.160000,760,29000,13050.000000
"T",0.160000,761,2000,900.000000
"T",0.160000,761,2000,900.000000
"T",0.160000,761,7000,3150.000000
"T",0.160000,761,11000,4950.000000
"T",0.160000,761,18000,8100.000000
"T",0.160000,761,20000,9000.000000
"T",0.160000,761,23000,10350.000000
"T",0.160000,761,29000,13050.000000
"T",0.160000,761,31000,13950.000000
"T",0.160000,762,7000,3150.000000
"T",0.160000,762,8000,3600.000000
"T",0.160000,762,9000,4050.000000
"T",0.160000,762,12000,5400.000000
"T",0.160000,762,17000,7650.000000
"T",0.160000,762,18000,8100.000000
"T",0.160000,762,19000,8550.000000
"T",0.160000,762,25000,11250.000000
"T",0.160000,762,32000,14400.000000
"T",0.160000,763,500,225.000000
"T",0.160000,763,4000,1800.000000
"T",0.160000,763,4000,1800.000000
"T",0.160000,763,9000,4050.000000
"T",0.160000,763,9000,4050.000000
"T",0.160000,763,10000,4500.000000
"T",0.160000,763,19000,8550.000000
"T",0.160000,763,20000,9000.000000
"T",0.160000,763,26000,11700.000000
"T",0.160000,764,7000,3150.000000
"T",0.160000,764,7000,3150.000000
"T",0.160000,764,11000,4950.000000
"T",0.160000,764,16000,7200.000000
"T",0.160000,764,21000,9450.000000
"T",0.160000,764,22000,9900.000000
"T",0.160000,764,28000,12600.000000
"T",0.160000,764,30000,13500.000000
"T",0.160000,764,31000,13950.000000
"T",0.160000,765,3000,1350.000000
"T",0.160000,765,3000,1350.000000
"T",0.160000,765,6000,2700.000000
"T",0.160000,765,8000,3600.000000
"T",0.160000,765,8000,3600.000000
"T",0.160000,765,11000,4950.000000
"T",0.160000,765,12000,5400.000000
"T",0.160000,765,16000,7200.000000
"T",0.160000,765,31000,13950.000000
"T",0.160000,765,31000,13950.000000
"T",0.160000,766,500,225.000000
"T",0.160000,766,7000,3150.000000
"T",0.160000,766,7000,3150.000000
"T",0.160000,766,10000,4500.000000
"T",0.160000,766,13000,5850.000000
"T",0.160000,766,14000,6300.000000
"T",0.160000,766,21000,9450.000000
"T",0.160000,766,24000,10800.000000
"T",0.160000,766,26000,11700.000000
"T",0.160000,766,27000,12150.000000
"T",0.160000,766,34000,15300.000000
"T",0.160000,767,2000,900.000000
"T",0.160000,767,3000,1350.000000
"T",0.160000,767,10000,4500.000000
"T",0.160000,767,19000,8550.000000
"T",0.160000,767,35000,15750.000000
"T",0.160000,768,1000,450.000000
"T",0.160000,768,8000,3600.000000
"T",0.160000,768,12000,5400.000000
"T",0.160000,768,13000,5850.000000
"T",0.160000,768,15000,6750.000000
"T",0.160000,768,16000,7200.000000
"T",0.160000,768,21000,9450.000000
"T",0.160000,768,24000,10800.000000
"T",0.160000,768,26000,11700.000000
"T",0.160000,769,2000,900.000000
"T",0.160000,769,2000,900.000000
"T",0.160000,769,4000,1800.000000
"T",0.160000,769,5000,2250.000000
"T",0.160000,769,6000,2700.000000
"T",0.160000,769,7000,3150.000000
"T",0.160000,769,10000,4500.000000
"T",0.160000,769,12000,5400.000000
"T",0.160000,769,16000,7200.000000
"T",0.160000,769,21000,9450.000000
"T",0.160000,769,22000,9900.000000
"T",0.160000,770,3000,1350.000000
"T",0.160000,770,9000,4050.000000
"T",0.160000,770,9000,4050.000000
"T",0.160000,770,13000,5850.000000
"T",0.160000,770,13000,5850.000000
"T",0.160000,770,23000,10350.000000
"T",0.160000,771,5000,2250.000000
"T",0.160000,771,7000,3150.000000
"T",0.160000,771,8000,3600.000000
"T",0.160000,771,14000,6300.000000
"T",0.160000,771,14000,6300.000000
"T",0.160000,771,19000,8550.000000
"T",0.160000,771,21000,9450.000000
"T",0.160000,771,29000,13050.000000
"T",0.160000,772,3000,1350.000000
"T",0.160000,772,3000,1350.000000
"T",0.160000,772,4000,1800.000000
"T",0.160000,772,4000,1800.000000
"T",0.160000,772,8000,3600.000000
"T",0.160000,772,11000,4950.000000
"T",0.160000,772,11000,4950.000000
"T",0.160000,772,12000,5400.000000
"T",0.160000,772,13000,5850.000000
"T",0.160000,772,16000,7200.000000
"T",0.160000,773,1000,450.000000
"T",0.160000,773,14000,6300.000000
"T",0.160000,773,16000,7200.000000
"T",0.160000,773,17000,7650.000000
"T",0.160000,773,25000,11250.000000
"T",0.160000,774,2000,900.000000
"T",0.160000,774,5000,2250.000000
"T",0.160000,774,5000,2250.000000
"T",0.160000,774,6000,2700.000000
"T",0.160000,774,9000,4050.000000
"T",0.160000,774,10000,4500.000000
"T",0.160000,774,13000,5850.000000
"T",0.160000,774,23000,10350.000000
"T",0.160000,774,34000,15300.000000
"T",0.160000,775,500,225.000000
"T",0.160000,775,3000,1350.000000
"T",0.160000,775,6000,2700.000000
"T",0.160000,775,9000,4050.000000
"T",0.160000,775,19000,8550.000000
"T",0.160000,775,27000,12150.000000
"T",0.160000,775,35000,15750.000000
"T",0.160000,776,3000,1350.000000
"T",0.160000,776,13000,5850.000000
"T",0.160000,776,13000,5850.000000
"T",0.160000,776,17000,7650.000000
"T",0.160000,776,19000,8550.000000
"T",0.160000,776,19000,8550.000000
"T",0.160000,776,23000,10350.000000
"T",0.160000,776,32000,14400.000000
"T",0.160000,776,33000,14850.000000
"T",0.160000,777,3000,1350.000000
"T",0.160000,777,10000,4500.000000
"T",0.160000,777,21000,9450.000000
"T",0.160000,777,26000,11700.000000
"T",0.160000,778,6000,2700.000000
"T",0.160000,778,11000,4950.000000
"T",0.160000,778,13000,5850.000000
"T",0.160000,778,13000,5850.000000
"T",0.160000,778,14000,6300.000000
"T",0.160000,779,6000,2700.000000
"T",0.160000,779,13000,5850.000000
"T",0.160000,779,24000,10800.000000
"T",0.160000,780,1000,450.000000
"T",0.160000,780,3000,1350.000000
"T",0.160000,780,8000,3600.000000
"T",0.160000,780,17000,7650.000000
"T",0.160000,780,28000,12600.000000
"T",0.160000,781,3000,1350.000000
"T",0.160000,781,5000,2250.000000
"T",0.160000,781,5000,2250.000000
"T",0.160000,781,8000,3600.000000
"T",0.160000,781,8000,3600.000000
"T",0.160000,781,11000,4950.000000
"T",0.160000,781,16000,7200.000000
"T",0.160000,781,17000,7650.000000
"T",0.160000,781,27000,12150.000000
"T",0.160000,782,5000,2250.000000
"T",0.160000,782,13000,5850.000000
"T",0.160000,782,14000,6300.000000
"T",0.160000,782,18000,8100.000000
"T",0.160000,782,31000,13950.000000
"T",0.160000,783,6000,2700.000000
"T",0.160000,783,9000,4050.000000
"T",0.160000,783,18000,8100.000000
"T",0.160000,784,12000,5400.000000
"T",0.160000,784,27000,12150.000000
"T",0.160000,784,33000,14850.000000
"T",0.160000,785,13000,5850.000000
"T",0.160000,786,21000,9450.000000
"T",0.160000,786,33000,14850.000000
"T",0.160000,787,6000,2700.000000
"T",0.160000,787,24000,10800.000000
"T",0.160000,788,7000,3150.000000
"T",0.160000,789,4000,1800.000000
"T",0.160000,789,10000,4500.000000
"T",0.160000,789,12000,5400.000000
"T",0.160000,789,18000,8100.000000
"T",0.160000,790,5000,2250.000000
"T",0.160000,790,6000,2700.000000
"T",0.160000,790,7000,3150.000000
"T",0.160000,790,14000,6300.000000
"T",0.160000,791,3000,1350.000000
"T",0.160000,791,7000,3150.000000
"T",0.160000,791,10000,4500.000000
"T",0.160000,791,12000,5400.000000
"T",0.160000,791,16000,7200.000000
"T",0.160000,791,16000,7200.000000
"T",0.160000,791,36000,16200.000000
"T",0.160000,792,1000,450.000000
"T",0.160000,792,7000,3150.000000
"T",0.160000,792,11000,4950.000000
"T",0.160000,792,11000,4950.000000
"T",0.160000,792,12000,5400.000000
"T",0.160000,793,10000,4500.000000
"T",0.160000,793,11000,4950.000000
"T",0.160000,793,33000,14850.000000
"T",0.160000,794,2000,900.000000
"T",0.160000,794,7000,3150.000000
"T",0.160000,794,12000,5400.000000
"T",0.160000,794,14000,6300.000000
"T",0.160000,794,14000,6300.000000
"T",0.160000,794,31000,13950.000000
"T",0.160000,795,3000,1350.000000
"T",0.160000,796,1000,450.000000
"T",0.160000,796,3000,1350.000000
"T",0.160000,796,5000,2250.000000
"T",0.160000,796,8000,3600.000000
"T",0.160000,796,9000,4050.000000
"T",0.160000,796,40000,18000.000000
"T",0.160000,797,3000,1350.000000
"T",0.160000,797,7000,3150.000000
"T",0.160000,797,11000,4950.000000
"T",0.160000,797,21000,9450.000000
"T",0.160000,797,36000,16200.000000
"T",0.160000,798,3000,1350.000000
"T",0.160000,798,8000,3600.000000
"T",0.160000,798,11000,4950.000000
"T",0.160000,799,17000,7650.000000
"T",0.160000,799,17000,7650.000000
"T",0.160000,799,21000,9450.000000
"T",0.160000,799,25000,11250.000000
"T",0.160000,800,13000,5850.000000
"T",0.160000,800,24000,10800.000000
"T",0.160000,801,5000,2250.000000
"T",0.160000,801,6000,2700.000000
"T",0.160000,801,9000,4050.000000
"T",0.160000,801,16000,7200.000000
"T",0.160000,802,11000,4950.000000
"T",0.160000,803,5000,2250.000000
"T",0.160000,803,11000,4950.000000
"T",0.160000,804,12000,5400.000000
"T",0.160000,805,2000,900.000000
"T",0.160000,805,18000,8100.000000
"T",0.160000,808,8000,3600.000000
"T",0.160000,809,7000,3150.000000
"T",0.160000,809,21000,9450.000000
"T",0.160000,809,31000,13950.000000
"T",0.160000,810,9000,4050.000000
"T",0.160000,810,18000,8100.000000
"T",0.160000,811,15000,6750.000000
"T",0.160000,814,18000,8100.000000
"T",0.160000,821,18000,8100.000000
"T",0.160000,822,8000,3600.000000
"T",0.160000,827,18000,8100.000000
"T",0.160000,837,18000,8100.000000
"T",0.170000,639,4000,1800.000000
"T",0.170000,643,9000,4050.000000
"T",0.170000,645,11000,4950.000000
"T",0.170000,646,3000,1350.000000
"T",0.170000,646,10000,4500.000000
"T",0.170000,646,13000,5850.000000
"T",0.170000,649,11000,4950.000000
"T",0.170000,649,16000,7200.000000
"T",0.170000,649,17000,7650.000000
"T",0.170000,650,3000,1350.000000
"T",0.170000,650,32000,14400.000000
"T",0.170000,651,2000,900.000000
"T",0.170000,651,12000,5400.000000
"T",0.170000,651,16000,7200.000000
"T",0.170000,651,16000,7200.000000
"T",0.170000,651,17000,7650.000000
"T",0.170000,651,17000,7650.000000
"T",0.170000,652,500,225.000000
"T",0.170000,652,2000,900.000000
"T",0.170000,652,8000,3600.000000
"T",0.170000,652,11000,4950.000000
"T",0.170000,652,15000,6750.000000
"T",0.170000,652,22000,9900.000000
"T",0.170000,652,28000,12600.000000
"T",0.170000,652,29000,13050.000000
"T",0.170000,653,1000,450.000000
"T",0.170000,653,6000,2700.000000
"T",0.170000,653,7000,3150.000000
"T",0.170000,653,10000,4500.000000
"T",0.170000,653,13000,5850.000000
"T",0.170000,653,17000,7650.000000
"T",0.170000,653,25000,11250.000000
"T",0.170000,654,500,225.000000
"T",0.170000,654,7000,3150.000000
"T",0.170000,654,10000,4500.000000
"T",0.170000,654,17000,7650.000000
"T",0.170000,655,2000,900.000000
"T",0.170000,655,2000,900.000000
"T",0.170000,655,6000,2700.000000
"T",0.170000,655,7000,3150.000000
"T",0.170000,655,7000,3150.000000
"T",0.170000,655,8000,3600.000000
"T",0.170000,655,14000,6300.000000
"T",0.170000,655,16000,7200.000000
"T",0.170000,655,21000,9450.000000
"T",0.170000,656,9000,4050.000000
"T",0.170000,656,12000,5400.000000
"T",0.170000,656,12000,5400.000000
"T",0.170000,656,12000,5400.000000
"T",0.170000,656,19000,8550.000000
"T",0.170000,656,24000,10800.000000
"T",0.170000,656,39000,17550.000000
"T",0.170000,657,3000,1350.000000
"T",0.170000,657,5000,2250.000000
"T",0.170000,657,7000,3150.000000
"T",0.170000,657,9000,4050.000000
"T",0.170000,657,9000,4050.000000
"T",0.170000,657,10000,4500.000000
"T",0.170000,657,16000,7200.000000
"T",0.170000,657,19000,8550.000000
"T",0.170000,657,28000,12600.000000
"T",0.170000,657,31000,13950.000000
"T",0.170000,657,32000,14400.000000
"T",0.170000,658,2000,900.000000
"T",0.170000,658,3000,1350.000000
"T",0.170000,658,4000,1800.000000
"T",0.170000,658,6000,2700.000000
"T",0.170000,658,6000,2700.000000
"T",0.170000,658,10000,4500.000000
"T",0.170000,658,12000,5400.000000
"T",0.170000,658,13000,5850.000000
"T",0.170000,658,14000,6300.000000
"T",0.170000,658,16000,7200.000000
"T",0.170000,658,20000,9000.000000
"T",0.170000,658,21000,9450.000000
"T",0.170000,658,29000,13050.000000
"T",0.170000,659,2000,900.000000
"T",0.170000,659,2000,900.000000
"T",0.170000,659,5000,2250.000000
"T",0.170000,659,6000,2700.000000
"T",0.170000,659,8000,3600.000000
"T",0.170000,659,9000,4050.000000
"T",0.170000,659,10000,4500.000000
"T",0.170000,659,10000,4500.000000
"T",0.170000,659,10000,4500.000000
"T",0.170000,659,10000,4500.000000
"T",0.170000,659,13000,5850.000000
"T",0.170000,659,13000,5850.000000
"T",0.170000,659,15000,6750.000000
"T",0.170000,659,19000,8550.000000
"T",0.170000,659,21000,9450.000000
"T",0.170000,660,1000,450.000000
"T",0.170000,660,2000,900.000000
"T",0.170000,660,3000,1350.000000
"T",0.170000,660,4000,1800.000000
"T",0.170000,660,5000,2250.000000
"T",0.170000,660,9000,4050.000000
"T",0.170000,660,11000,4950.000000
"T",0.170000,660,12000,5400.000000
"T",0.170000,660,14000,6300.000000
"T",0.170000,660,16000,7200.000000
"T",0.170000,660,17000,7650.000000
"T",0.170000,660,18000,8100.000000
"T",0.170000,660,19000,8550.000000
"T",0.170000,660,19000,8550.000000
"T",0.170000,660,20000,9000.000000
"T",0.170000,660,34000,15300.000000
"T",0.170000,660,36000,16200.000000
"T",0.170000,661,500,225.000000
"T",0.170000,661,3000,1350.000000
"T",0.170000,661,5000,2250.000000
"T",0.170000,661,7000,3150.000000
"T",0.170000,661,9000,4050.000000
"T",0.170000,661,10000,4500.000000
"T",0.170000,661,11000,4950.000000
"T",0.170000,661,11000,4950.000000
"T",0.170000,661,12000,5400.000000
"T",0.170000,661,12000,5400.000000
"T",0.170000,661,12000,5400.000000
"T",0.170000,661,13000,5850.000000
"T",0.170000,661,17000,7650.000000
"T",0.170000,662,2000,900.000000
"T",0.170000,662,2000,900.000000
"T",0.170000,662,2000,900.000000
"T",0.170000,662,3000,1350.000000
"T",0.170000,662,5000,2250.000000
"T",0.170000,662,5000,2250.000000
"T",0.170000,662,6000,2700.000000
"T",0.170000,662,7000,3150.000000
"T",0.170000,662,8000,3600.000000
"T",0.170000,662,9000,4050.000000
"T",0.170000,662,10000,4500.000000
"T",0.170000,662,10000,4500.000000
"T",0.170000,662,12000,5400.000000
"T",0.170000,662,12000,5400.000000
"T",0.170000,662,13000,5850.000000
"T",0.170000,662,15000,6750.000000
"T",0.170000,662,15000,6750.000000
"T",0.170000,662,17000,7650.000000
"T",0.170000,662,17000,7650.000000
"T",0.170000,662,17000,7650.000000
"T",0.170000,662,18000,8100.000000
"T",0.170000,662,27000,12150.000000
"T",0.170000,662,33000,14850.000000
"T",0.170000,663,4000,1800.000000
"T",0.170000,663,4000,1800.000000
"T",0.170000,663,5000,2250.000000
"T",0.170000,663,6000,2700.000000
"T",0.170000,663,6000,2700.000000
"T",0.170000,663,9000,4050.000000
"T",0.170000,663,9000,4050.000000
"T",0.170000,663,9000,4050.000000
"T",0.170000,663,11000,4950.000000
"T",0.170000,663,12000,5400.000000
"T",0.170000,663,13000,5850.000000
"T",0.170000,663,15000,6750.000000
"T",0.170000,663,18000,8100.000000
"T",0.170000,663,20000,9000.000000
"T",0.170000,663,28000,12600.000000
"T",0.170000,663,29000,13050.000000
"T",0.170000,663,32000,14400.000000
"T",0.170000,664,500,225.000000
"T",0.170000,664,1000,450.000000
"T",0.170000,664,4000,1800.000000
"T",0.170000,664,6000,2700.000000
"T",0.170000,664,6000,2700.000000
"T",0.170000,664,6000,2700.000000
"T",0.170000,664,7000,3150.000000
"T",0.170000,664,7000,3150.000000
"T",0.170000,664,8000,3600.000000
"T",0.170000,664,8000,3600.000000
"T",0.170000,664,8000,3600.000000
"T",0.170000,664,8000,3600.000000
"T",0.170000,664,9000,4050.000000
"T",0.170000,664,11000,4950.000000
"T",0.170000,664,13000,5850.000000
"T",0.170000,664,13000,5850.000000
"T",0.170000,664,13000,5850.000000
"T",0.170000,664,13000,5850.000000
"T",0.170000,664,15000,6750.000000
"T",0.170000,664,17000,7650.000000
"T",0.170000,664,18000,8100.000000
"T",0.170000,664,22000,9900.000000
"T",0.170000,665,1000,450.000000
"T",0.170000,665,3000,1350.000000
"T",0.170000,665,3000,1350.000000
"T",0.170000,665,3000,1350.000000
"T",0.170000,665,4000,1800.000000
"T",0.170000,665,5000,2250.000000
"T",0.170000,665,6000,2700.000000
"T",0.170000,665,6000,2700.000000
"T",0.170000,665,6000,2700.000000
"T",0.170000,665,7000,3150.000000
"T",0.170000,665,7000,3150.000000
"T",0.170000,665,7000,3150.000000
"T",0.170000,665,7000,3150.000000
"T",0.170000,665,10000,4500.000000
"T",0.170000,665,10000,4500.000000
"T",0.170000,665,11000,4950.000000
"T",0.170000,665,11000,4950.000000
"T",0.170000,665,13000,5850.000000
"T",0.170000,665,13000,5850.000000
"T",0.170000,665,14000,6300.000000
"T",0.170000,665,17000,7650.000000
"T",0.170000,665,17000,7650.000000
"T",0.170000,665,18000,8100.000000
"T",0.170000,665,18000,8100.000000
"T",0.170000,665,19000,8550.000000
"T",0.170000,665,19000,8550.000000
"T",0.170000,665,20000,9000.000000
"T",0.170000,665,21000,9450.000000
"T",0.170000,665,21000,9450.000000
"T",0.170000,665,31000,13950.000000
"T",0.170000,665,32000,14400.000000
"T",0.170000,666,1000,450.000000
"T",0.170000,666,3000,1350.000000
"T",0.170000,666,5000,2250.000000
"T",0.170000,666,5000,2250.000000
"T",0.170000,666,6000,2700.000000
"T",0.170000,666,7000,3150.000000
"T",0.170000,666,9000,4050.000000
"T",0.170000,666,9000,4050.000000
"T",0.170000,666,9000,4050.000000
"T",0.170000,666,10000,4500.000000
"T",0.170000,666,10000,4500.000000
"T",0.170000,666,12000,5400.000000
"T",0.170000,666,13000,5850.000000
"T",0.170000,666,14000,6300.000000
"T",0.170000,666,15000,6750.000000
"T",0.170000,666,16000,7200.000000
"T",0.170000,666,16000,7200.000000
"T",0.170000,666,17000,7650.000000
"T",0.170000,666,18000,8100.000000
"T",0.170000,666,18000,8100.000000
"T",0.170000,666,18000,8100.000000
"T",0.170000,666,22000,9900.000000
"T",0.170000,666,23000,10350.000000
"T",0.170000,666,26000,11700.000000
"T",0.170000,666,28000,12600.000000
"T",0.170000,666,29000,13050.000000
"T",0.170000,666,29000,13050.000000
"T",0.170000,666,30000,13500.000000
"T",0.170000,666,34000,15300.000000
"T",0.170000,666,35000,15750.000000
"T",0.170000,667,2000,900.000000
"T",0.170000,667,3000,1350.000000
"T",0.170000,667,4000,1800.000000
"T",0.170000,667,4000,1800.000000
"T",0.170000,667,5000,2250.000000
"T",0.170000,667,6000,2700.000000
"T",0.170000,667,6000,2700.000000
"T",0.170000,667,8000,3600.000000
"T",0.170000,667,9000,4050.000000
"T",0.170000,667,10000,4500.000000
"T",0.170000,667,10000,4500.000000
"T",0.170000,667,10000,4500.000000
"T",0.170000,667,10000,4500.000000
"T",0.170000,667,11000,4950.000000
"T",0.170000,667,11000,4950.000000
"T",0.170000,667,11000,4950.000000
"T",0.170000,667,12000,5400.000000
"T",0.170000,667,12000,5400.000000
"T",0.170000,667,12000,5400.000000
"T",0.170000,667,14000,6300.000000
"T",0.170000,667,14000,6300.000000
"T",0.170000,667,14000,6300.000000
"T",0.170000,667,17000,7650.000000
"T",0.170000,667,19000,8550.000000
"T",0.170000,667,19000,8550.000000
"T",0.170000,667,21000,9450.000000
"T",0.170000,667,22000,9900.000000
"T",0.170000,667,23000,10350.000000
"T",0.170000,667,23000,10350.000000
"T",0.170000,667,26000,11700.000000
"T",0.170000,667,30000,13500.000000
"T",0.170000,668,500,225.000000
"T",0.170000,668,2000,900.000000
"T",0.170000,668,2000,900.000000
"T",0.170000,668,2000,900.000000
"T",0.170000,668,3000,1350.000000
"T",0.170000,668,5000,2250.000000
"T",0.170000,668,6000,2700.000000
"T",0.170000,668,7000,3150.000000
"T",0.170000,668,8000,3600.000000
"T",0.170000,668,8000,3600.000000
"T",0.170000,668,8000,3600.000000
"T",0.170000,668,9000,4050.000000
"T",0.170000,668,9000,4050.000000
"T",0.170000,668,10000,4500.000000
"T",0.170000,668,11000,4950.000000
"T",0.170000,668,11000,4950.000000
"T",0.170000,668,13000,5850.000000
"T",0.170000,668,14000,6300.000000
"T",0.170000,668,15000,6750.000000
"T",0.170000,668,15000,6750.000000
"T",0.170000,668,16000,7200.000000
"T",0.170000,668,16000,7200.000000
"T",0.170000,668,16000,7200.000000
"T",0.170000,668,18000,8100.000000
"T",0.170000,668,19000,8550.000000
"T",0.170000,668,20000,9000.000000
"T",0.170000,668,23000,10350.000000
"T",0.170000,668,29000,13050.000000
"T",0.170000,668,29000,13050.000000
"T",0.170000,668,30000,13500.000000
"T",0.170000,668,32000,14400.000000
"T",0.170000,668,32000,14400.000000
"T",0.170000,668,35000,15750.000000
"T",0.170000,669,2000,900.000000
"T",0.170000,669,2000,900.000000
"T",0.170000,669,3000,1350.000000
"T",0.170000,669,4000,1800.000000
"T",0.170000,669,4000,1800.000000
"T",0.170000,669,5000,2250.000000
"T",0.170000,669,5000,2250.000000
"T",0.170000,669,5000,2250.000000
"T",0.170000,669,5000,2250.000000
"T",0.170000,669,6000,2700.000000
"T",0.170000,669,7000,3150.000000
"T",0.170000,669,7000,3150.000000
"T",0.170000,669,7000,3150.000000
"T",0.170000,669,7000,3150.000000
"T",0.170000,669,8000,3600.000000
"T",0.170000,669,8000,3600.000000
"T",0.170000,669,8000,3600.000000
"T",0.170000,669,8000,3600.000000
"T",0.170000,669,9000,4050.000000
"T",0.170000,669,9000,4050.000000
"T",0.170000,669,10000,4500.000000
"T",0.170000,669,11000,4950.000000
"T",0.170000,669,12000,5400.000000
"T",0.170000,669,12000,5400.000000
"T",0.170000,669,13000,5850.000000
"T",0.170000,669,13000,5850.000000
"T",0.170000,669,14000,6300.000000
"T",0.170000,669,16000,7200.000000
"T",0.170000,669,16000,7200.000000
"T",0.170000,669,17000,7650.000000
"T",0.170000,669,18000,8100.000000
"T",0.170000,669,19000,8550.000000
"T",0.170000,669,21000,9450.000000
"T",0.170000,669,21000,9450.000000
"T",0.170000,669,22000,9900.000000
"T",0.170000,669,22000,9900.000000
"T",0.170000,669,28000,12600.000000
"T",0.170000,669,28000,12600.000000
"T",0.170000,670,1000,450.000000
"T",0.170000,670,2000,900.000000
"T",0.170000,670,3000,1350.000000
"T",0.170000,670,3000,1350.000000
"T",0.170000,670,4000,1800.000000
"T",0.170000,670,5000,2250.000000
"T",0.170000,670,7000,3150.000000
"T",0.170000,670,7000,3150.000000
"T",0.170000,670,8000,3600.000000
"T",0.170000,670,8000,3600.000000
"T",0.170000,670,8000,3600.000000
"T",0.170000,670,8000,3600.000000
"T",0.170000,670,8000,3600.000000
"T",0.170000,670,8000,3600.000000
"T",0.170000,670,9000,4050.000000
"T",0.170000,670,10000,4500.000000
"T",0.170000,670,10000,4500.000000
"T",0.170000,670,11000,4950.000000
"T",0.170000,670,11000,4950.000000
"T",0.170000,670,12000,5400.000000
"T",0.170000,670,13000,5850.000000
"T",0.170000,670,14000,6300.000000
"T",0.170000,670,15000,6750.000000
"T",0.170000,670,16000,7200.000000
"T",0.170000,670,17000,7650.000000
"T",0.170000,670,17000,7650.000000
"T",0.170000,670,19000,8550.000000
"T",0.170000,670,21000,9450.000000
"T",0.170000,670,23000,10350.000000
"T",0.170000,670,24000,10800.000000
"T",0.170000,670,33000,14850.000000
"T",0.170000,671,1000,450.000000
"T",0.170000,671,2000,900.000000
"T",0.170000,671,2000,900.000000
"T",0.170000,671,3000,1350.000000
"T",0.170000,671,3000,1350.000000
"T",0.170000,671,4000,1800.000000
"T",0.170000,671,4000,1800.000000
"T",0.170000,671,6000,2700.000000
"T",0.170000,671,6000,2700.000000
"T",0.170000,671,6000,2700.000000
"T",0.170000,671,7000,3150.000000
"T",0.170000,671,7000,3150.000000
"T",0.170000,671,8000,3600.000000
"T",0.170000,671,8000,3600.000000
"T",0.170000,671,8000,3600.000000
"T",0.170000,671,8000,3600.000000
"T",0.170000,671,9000,4050.000000
"T",0.170000,671,9000,4050.000000
"T",0.170000,671,10000,4500.000000
"T",0.170000,671,10000,4500.000000
"T",0.170000,671,12000,5400.000000
"T",0.170000,671,12000,5400.000000
"T",0.170000,671,12000,5400.000000
"T",0.170000,671,12000,5400.000000
"T",0.170000,671,13000,5850.000000
"T",0.170000,671,14000,6300.000000
"T",0.170000,671,14000,6300.000000
"T",0.170000,671,14000,6300.000000
"T",0.170000,671,14000,6300.000000
"T",0.170000,671,14000,6300.000000
"T",0.170000,671,15000,6750.000000
"T",0.170000,671,17000,7650.000000
"T",0.170000,671,19000,8550.000000
"T",0.170000,671,19000,8550.000000
"T",0.170000,671,20000,9000.000000
"T",0.170000,671,20000,9000.000000
"T",0.170000,671,20000,9000.000000
"T",0.170000,671,21000,9450.000000
"T",0.170000,671,23000,10350.000000
"T",0.170000,671,25000,11250.000000
"T",0.170000,671,26000,11700.000000
"T",0.170000,671,35000,15750.000000
"T",0.170000,671,35000,15750.000000
"T",0.170000,671,36000,16200.000000
"T",0.170000,672,500,225.000000
"T",0.170000,672,1000,450.000000
"T",0.170000,672,2000,900.000000
"T",0.170000,672,2000,900.000000
"T",0.170000,672,3000,1350.000000
"T",0.170000,672,3000,1350.000000
"T",0.170000,672,3000,1350.000000
"T",0.170000,672,4000,1800.000000
"T",0.170000,672,5000,2250.000000
"T",0.170000,672,5000,2250.000000
"T",0.170000,672,6000,2700.000000
"T",0.170000,672,6000,2700.000000
"T",0.170000,672,6000,2700.000000
"T",0.170000,672,7000,3150.000000
"T",0.170000,672,8000,3600.000000
"T",0.170000,672,9000,4050.000000
"T",0.170000,672,9000,4050.000000
"T",0.170000,672,9000,4050.000000
"T",0.170000,672,10000,4500.000000
"T",0.170000,672,10000,4500.000000
"T",0.170000,672,10000,4500.000000
"T",0.170000,672,11000,4950.000000
"T",0.170000,672,11000,4950.000000
"T",0.170000,672,11000,4950.000000
"T",0.170000,672,12000,5400.000000
"T",0.170000,672,13000,5850.000000
"T",0.170000,672,14000,6300.000000
"T",0.170000,672,18000,8100.000000
"T",0.170000,672,18000,8100.000000
"T",0.170000,672,20000,9000.000000
"T",0.170000,672,20000,9000.000000
"T",0.170000,672,22000,9900.000000
"T",0.170000,672,22000,9900.000000
"T",0.170000,672,34000,15300.000000
"T",0.170000,672,35000,15750.000000
"T",0.170000,673,4000,1800.000000
